Ticker,term,Dates,Beta,Standard Error,t-value,p-value
BXP,Market Returns,2022-10-03 - 2024-09-20,1.3657083151157918,0.5056280065961496,2.701013981226316,0.013379767570671814
KMX,Market Returns,2022-10-03 - 2024-09-20,2.147243299525218,0.43032952723969303,4.989765199935272,6.140403438756174e-5
TFX,Market Returns,2022-10-03 - 2024-09-20,1.0870059118745072,0.4235359443944479,2.5665021499619307,0.017985501116741968
IPG,Market Returns,2022-10-03 - 2024-09-20,1.010192800110888,0.3282664828080993,3.07735590752174,0.005713178574804724
EPAM,Market Returns,2022-10-03 - 2024-09-20,1.0089412659279975,0.597234888973166,1.6893541964078551,0.10594531672647524
CTLT,Market Returns,2022-10-03 - 2024-09-20,1.2116682685455622,0.8428364256371743,1.4376078580485596,0.16528035398265184
TPR,Market Returns,2022-10-03 - 2024-09-20,2.2155783613567137,0.4355821581560777,5.086476385386814,4.888063737394364e-5
AOS,Market Returns,2022-10-03 - 2024-09-20,1.3417106704743753,0.2645643272974091,5.0713967532217445,5.0648073001354304e-5
LKQ,Market Returns,2022-10-03 - 2024-09-20,1.2204549372277802,0.31243691061853673,3.9062444152697084,8.127295553654919e-4
AIZ,Market Returns,2022-10-03 - 2024-09-20,0.525749952527571,0.28380726059560824,1.8524894374591157,0.07806425371464934
ALB,Market Returns,2022-10-03 - 2024-09-20,2.1834775848512766,0.6744334573536183,3.2374989126709917,0.0039444818936109835
INCY,Market Returns,2022-10-03 - 2024-09-20,1.0269789744549913,0.37214484607054554,2.759621650813652,0.0117440462696875
PNW,Market Returns,2022-10-03 - 2024-09-20,0.5933572871053282,0.288531752743396,2.0564713639438743,0.052375071863943114
HII,Market Returns,2022-10-03 - 2024-09-20,0.4656750159562782,0.37166188822066554,1.2529533716402865,0.22399526265387082
CRL,Market Returns,2022-10-03 - 2024-09-20,1.6686142934943748,0.5299828155703327,3.148430938649816,0.004849504560460509
NWSA,Market Returns,2022-10-03 - 2024-09-20,1.3422233884725003,0.3069668364445815,4.372535496077342,2.666061757966189e-4
CPB,Market Returns,2022-10-03 - 2024-09-20,-0.23253714918968882,0.2804186351023734,-0.8292499858463246,0.41628977132709
GL,Market Returns,2022-10-03 - 2024-09-20,1.0026529893775602,0.5662418548167897,1.77071507669099,0.09112407565474162
QRVO,Market Returns,2022-10-03 - 2024-09-20,1.5495023847232492,0.4983082399359447,3.1095259129618866,0.005305262733019786
MKTX,Market Returns,2022-10-03 - 2024-09-20,1.4452003089224923,0.6481680038140489,2.229669314773985,0.036816120172785
TAP,Market Returns,2022-10-03 - 2024-09-20,0.9275369392131642,0.3369846105649763,2.7524608250153886,0.011933207615698443
MTCH,Market Returns,2022-10-03 - 2024-09-20,2.2927241697138077,0.5988655714729971,3.8284454457358743,9.783932025025834e-4
FOXA,Market Returns,2022-10-03 - 2024-09-20,0.6651263378490971,0.33085012072222575,2.010355433442692,0.05741135648000425
HAS,Market Returns,2022-10-03 - 2024-09-20,0.7246298110243388,0.5701026534497198,1.2710514617666966,0.21760995422030072
LW,Market Returns,2022-10-03 - 2024-09-20,1.152342713599569,0.5377864537576941,2.1427514686317672,0.04400519418800876
DAY,Market Returns,2022-10-03 - 2024-09-20,0.6745120974587153,0.45280584330998236,1.4896276349440947,0.1511886627813525
APA,Market Returns,2022-10-03 - 2024-09-20,0.37313976384544917,0.4882989553117697,0.7641625274565792,0.4532717079945384
HRL,Market Returns,2022-10-03 - 2024-09-20,0.3058308392257697,0.3680142136947279,0.8310299652704717,0.4153059073177875
NCLH,Market Returns,2022-10-03 - 2024-09-20,2.6671838730131316,0.7266621389107123,3.6704593926020666,0.0014245952854559586
GNRC,Market Returns,2022-10-03 - 2024-09-20,2.0837560735429226,0.7313827700347487,2.8490636625797476,0.009609237776701396
HSIC,Market Returns,2022-10-03 - 2024-09-20,1.1386702804457278,0.3516312687978505,3.238250922162268,0.0039375883313580995
CZR,Market Returns,2022-10-03 - 2024-09-20,2.633015403024109,0.41196710642772244,6.391324360470654,2.459167110046082e-6
FRT,Market Returns,2022-10-03 - 2024-09-20,0.9607817320561736,0.29831997309858627,3.2206416555912685,0.004102126765847878
MGM,Market Returns,2022-10-03 - 2024-09-20,2.138178039307348,0.41067145809000555,5.2065416214991265,3.686297491760087e-5
BF-B,Market Returns,2022-10-03 - 2024-09-20,1.0645675817262046,0.30249532641556,3.51928604762551,0.002037493156815395
PAYC,Market Returns,2022-10-03 - 2024-09-20,0.5382185231231134,0.690010149709955,0.7800153712946873,0.4440850753918232
MHK,Market Returns,2022-10-03 - 2024-09-20,1.8257889370797913,0.5592253467201332,3.2648536905347307,0.0037011265094856454
MOS,Market Returns,2022-10-03 - 2024-09-20,1.2230870241552214,0.5217353480724504,2.3442671244605386,0.02897654799737124
FMC,Market Returns,2022-10-03 - 2024-09-20,1.628921576249543,0.47724668234485895,3.413164798225842,0.002615925299336408
WYNN,Market Returns,2022-10-03 - 2024-09-20,1.3550753890469385,0.48441042951385693,2.7973703836369928,0.01079309413352093
BWA,Market Returns,2022-10-03 - 2024-09-20,0.7917505165948069,0.4543657090482485,1.742540206771484,0.09604122222432868
IVZ,Market Returns,2022-10-03 - 2024-09-20,1.839908696059128,0.4966288649440565,3.7047961283248956,0.0013130595839024066
RL,Market Returns,2022-10-03 - 2024-09-20,2.0562527015577237,0.39224129116114204,5.242315757911796,3.3898170730556564e-5
DVA,Market Returns,2022-10-03 - 2024-09-20,1.4084616309642237,0.40954978429016603,3.439048645588661,0.00246151686002331
BBWI,Market Returns,2022-10-03 - 2024-09-20,1.6100829664144303,0.6428190969552443,2.504721739040884,0.02056731073408576
BEN,Market Returns,2022-10-03 - 2024-09-20,1.754082394961784,0.4324091739653831,4.056533719847047,5.676072729786857e-4
PARA,Market Returns,2022-10-03 - 2024-09-20,2.2540294338651234,0.7732349070222567,2.9150642494212224,0.00827723407846491
WBA,Market Returns,2022-10-03 - 2024-09-20,1.0740844018741529,0.6425118973907661,1.6716957401660546,0.10942029443279883
FOX,Market Returns,2022-10-03 - 2024-09-20,0.7149358208305072,0.32334194997570115,2.211082789858334,0.038256777289835286
NWS,Market Returns,2022-10-03 - 2024-09-20,1.3331280679442763,0.30775790680820186,4.331742705720625,2.939159220430379e-4
